n,t,mx,z,norm
1.860000000000000000e+02,1.168672467135402940e+03,9.986156254034816993e-01,9.986156254034816993e-01,9.999999999999992228e-01
1.870000000000000000e+02,1.174955652442582732e+03,-9.988128890587153474e-01,9.988128890587153474e-01,9.999999999999933387e-01
1.880000000000000000e+02,1.181238837749762297e+03,9.987659296878376169e-01,9.987659296878376169e-01,9.999999999999993339e-01
1.890000000000000000e+02,1.187522023056941862e+03,-9.989763201431020034e-01,9.989763201431020034e-01,9.999999999999928946e-01
1.900000000000000000e+02,1.193805208364121427e+03,9.985585150621869577e-01,9.985585150621869577e-01,9.999999999999987788e-01
1.910000000000000000e+02,1.200088393671300992e+03,-9.989431804277679738e-01,9.989431804277679738e-01,9.999999999999920064e-01
1.920000000000000000e+02,1.206371578978480557e+03,9.985581048538019200e-01,9.985581048538019200e-01,9.999999999999978906e-01
1.930000000000000000e+02,1.212654764285660121e+03,-9.985501958999115635e-01,9.985501958999115635e-01,9.999999999999915623e-01
1.940000000000000000e+02,1.218937949592839686e+03,9.989508425605453379e-01,9.989508425605453379e-01,9.999999999999972244e-01
1.950000000000000000e+02,1.225221134900019251e+03,-9.979374982159514573e-01,9.979374982159514573e-01,9.999999999999917843e-01
1.960000000000000000e+02,1.231504320207198816e+03,9.994008522037246545e-01,9.994008522037246545e-01,9.999999999999973355e-01
1.970000000000000000e+02,1.237787505514378381e+03,-9.982834626255772115e-01,9.982834626255772115e-01,9.999999999999925615e-01
1.980000000000000000e+02,1.244070690821558173e+03,9.988670056811248532e-01,9.988670056811248532e-01,9.999999999999981126e-01
1.990000000000000000e+02,1.250353876128737738e+03,-9.992679989258625994e-01,9.992679989258625994e-01,9.999999999999931166e-01
2.000000000000000000e+02,1.256637061435917303e+03,9.980208225130690058e-01,9.980208225130690058e-01,9.999999999999994449e-01
2.010000000000000000e+02,1.262920246743096868e+03,-9.995455836207658429e-01,9.995455836207658429e-01,9.999999999999936717e-01
2.030000000000000000e+02,1.275486617357455998e+03,-9.989205565483185723e-01,9.989205565483185723e-01,9.999999999999930056e-01
2.050000000000000000e+02,1.288052987971815128e+03,-9.982316781644355874e-01,9.982316781644355874e-01,9.999999999999922284e-01
2.070000000000000000e+02,1.300619358586174258e+03,-9.983101934024269930e-01,9.983101934024269930e-01,9.999999999999915623e-01
2.090000000000000000e+02,1.313185729200533615e+03,-9.989384491779242925e-01,9.989384491779242925e-01,9.999999999999915623e-01
2.110000000000000000e+02,1.325752099814892745e+03,-9.990133318722219657e-01,9.990133318722219657e-01,9.999999999999921174e-01
2.130000000000000000e+02,1.338318470429251875e+03,-9.989038584438931778e-01,9.989038584438931778e-01,9.999999999999928946e-01
2.150000000000000000e+02,1.350884841043611004e+03,-9.991540459931257390e-01,9.991540459931257390e-01,9.999999999999930056e-01
2.180000000000000000e+02,1.369734396965149699e+03,9.985038495318256935e-01,9.985038495318256935e-01,9.999999999999985567e-01
