t_over_T,t,mx,norm
2.218333333333333357e+01,1.393819940642671611e+02,8.084518313407897949e-01,1.000000000000000000e+00
2.219166666666666288e+01,1.394343539418269700e+02,7.296863198280334473e-01,1.000000000000000000e+00
2.219999999999999929e+01,1.394867138193868072e+02,5.932149291038513184e-01,1.000000000000000000e+00
2.220833333333333215e+01,1.395390736969466445e+02,5.386452674865722656e-01,9.999998807907104492e-01
2.221666666666666856e+01,1.395914335745064818e+02,6.953310370445251465e-01,1.000000000000000000e+00
2.222499999999999787e+01,1.396437934520662907e+02,7.692353725433349609e-01,9.999999403953552246e-01
2.223333333333333073e+01,1.396961533296261280e+02,7.627236247062683105e-01,9.999999403953552246e-01
2.224166666666666714e+01,1.397485132071859653e+02,7.466008067131042480e-01,9.999999403953552246e-01
2.224999999999999645e+01,1.398008730847457741e+02,7.292333841323852539e-01,1.000000000000000000e+00
2.225833333333333286e+01,1.398532329623056114e+02,7.114012241363525391e-01,1.000000000000000000e+00
2.226666666666666572e+01,1.399055928398654487e+02,6.930291056632995605e-01,1.000000000000000000e+00
2.227500000000000213e+01,1.399579527174252860e+02,6.741271018981933594e-01,1.000000000000000000e+00
2.228333333333333144e+01,1.400103125949850948e+02,6.547094583511352539e-01,1.000000000000000000e+00
2.229166666666666430e+01,1.400626724725449321e+02,6.347928047180175781e-01,1.000000000000000000e+00
2.230000000000000071e+01,1.401150323501047694e+02,6.143938899040222168e-01,9.999999403953552246e-01
2.230833333333333357e+01,1.401673922276646067e+02,5.935297012329101562e-01,1.000000000000000000e+00
2.231666666666666288e+01,1.402197521052244156e+02,5.722169280052185059e-01,1.000000000000000000e+00
2.232499999999999929e+01,1.402721119827842529e+02,5.504723787307739258e-01,1.000000000000000000e+00
2.233333333333333215e+01,1.403244718603440901e+02,5.283129215240478516e-01,1.000000000000000000e+00
2.234166666666666856e+01,1.403768317379039274e+02,5.057556033134460449e-01,1.000000000000000000e+00
2.234999999999999787e+01,1.404291916154637363e+02,4.828175604343414307e-01,1.000000000000000000e+00
2.235833333333333073e+01,1.404815514930235736e+02,4.595161378383636475e-01,9.999999403953552246e-01
2.236666666666666714e+01,1.405339113705834109e+02,4.358689486980438232e-01,1.000000000000000000e+00
2.237500000000000000e+01,1.405862712481432482e+02,4.118933677673339844e-01,9.999998807907104492e-01
2.238333333333332931e+01,1.406386311257030570e+02,3.876074254512786865e-01,9.999998807907104492e-01
2.239166666666666572e+01,1.406909910032628943e+02,3.630289733409881592e-01,1.000000000000000000e+00
2.239999999999999858e+01,1.407433508808227316e+02,3.381763398647308350e-01,1.000000000000000000e+00
2.240833333333333499e+01,1.407957107583825689e+02,3.130676746368408203e-01,1.000000000000000000e+00
2.241666666666666430e+01,1.408480706359423777e+02,2.877216935157775879e-01,1.000000000000000000e+00
2.242500000000000071e+01,1.409004305135022150e+02,2.621568143367767334e-01,1.000000000000000000e+00
2.243333333333333357e+01,1.409527903910620523e+02,2.363920211791992188e-01,1.000000000000000000e+00
2.244166666666666288e+01,1.410051502686218612e+02,2.104460746049880981e-01,1.000000000000000000e+00
2.244999999999999929e+01,1.410575101461816985e+02,1.843380928039550781e-01,1.000000000000000000e+00
2.245833333333333215e+01,1.411098700237415358e+02,1.580872386693954468e-01,9.999999403953552246e-01
2.246666666666666856e+01,1.411622299013013730e+02,1.317127048969268799e-01,1.000000000000000000e+00
2.247499999999999787e+01,1.412145897788611819e+02,1.052338406443595886e-01,1.000000000000000000e+00
2.248333333333333073e+01,1.412669496564210192e+02,7.867001742124557495e-02,1.000000000000000000e+00
2.249166666666666714e+01,1.413193095339808565e+02,5.204064771533012390e-02,1.000000000000000000e+00
2.250000000000000000e+01,1.413716694115406938e+02,2.536521665751934052e-02,1.000000000000000000e+00
2.250833333333332931e+01,1.414240292891005026e+02,-1.336809829808771610e-03,9.999998807907104492e-01
2.251666666666666572e+01,1.414763891666603399e+02,-2.804594673216342926e-02,9.999998807907104492e-01
2.252499999999999858e+01,1.415287490442201772e+02,-5.474272370338439941e-02,1.000000000000000000e+00
2.253333333333333499e+01,1.415811089217800145e+02,-8.140772581100463867e-02,9.999999403953552246e-01
2.254166666666666430e+01,1.416334687993398234e+02,-1.080215498805046082e-01,1.000000000000000000e+00
2.254999999999999716e+01,1.416858286768996606e+02,-1.345649212598800659e-01,1.000000000000000000e+00
2.255833333333333357e+01,1.417381885544594979e+02,-1.610186100006103516e-01,1.000000000000000000e+00
2.256666666666666643e+01,1.417905484320193352e+02,-1.873634904623031616e-01,9.999999403953552246e-01
2.257499999999999929e+01,1.418429083095791441e+02,-2.135806083679199219e-01,1.000000000000000000e+00
2.258333333333333215e+01,1.418952681871389814e+02,-2.396510690450668335e-01,1.000000000000000000e+00
2.259166666666666501e+01,1.419476280646988187e+02,-2.655561566352844238e-01,1.000000000000000000e+00
2.260000000000000142e+01,1.419999879422586559e+02,-2.912774682044982910e-01,1.000000000000000000e+00
2.260833333333333073e+01,1.420523478198184648e+02,-3.167966902256011963e-01,9.999999403953552246e-01
2.261666666666666714e+01,1.421047076973783021e+02,-3.420957028865814209e-01,1.000000000000000000e+00
2.262500000000000000e+01,1.421570675749381394e+02,-3.671567142009735107e-01,1.000000000000000000e+00
2.263333333333332931e+01,1.422094274524979483e+02,-3.919622302055358887e-01,1.000000000000000000e+00
2.264166666666666572e+01,1.422617873300577855e+02,-4.164949357509613037e-01,1.000000000000000000e+00
2.264999999999999858e+01,1.423141472076176228e+02,-4.407379627227783203e-01,9.999998807907104492e-01
2.265833333333333499e+01,1.423665070851774601e+02,-4.646746814250946045e-01,1.000000000000000000e+00
2.266666666666666430e+01,1.424188669627372690e+02,-4.882889688014984131e-01,1.000000000000000000e+00
2.267499999999999716e+01,1.424712268402971063e+02,-5.115651488304138184e-01,1.000000119209289551e+00
2.268333333333333357e+01,1.425235867178569436e+02,-5.344877243041992188e-01,1.000000000000000000e+00
2.269166666666666643e+01,1.425759465954167808e+02,-5.570421218872070312e-01,1.000000000000000000e+00
2.269999999999999574e+01,1.426283064729765897e+02,-5.792140960693359375e-01,1.000000000000000000e+00
2.270833333333333215e+01,1.426806663505364270e+02,-6.009900569915771484e-01,1.000000000000000000e+00
2.271666666666666501e+01,1.427330262280962643e+02,-6.223573088645935059e-01,9.999999403953552246e-01
2.272500000000000142e+01,1.427853861056561016e+02,-6.433038115501403809e-01,1.000000000000000000e+00
2.273333333333333073e+01,1.428377459832159104e+02,-6.638184785842895508e-01,1.000000000000000000e+00
2.274166666666666359e+01,1.428901058607757477e+02,-6.838912367820739746e-01,9.999999403953552246e-01
2.275000000000000000e+01,1.429424657383355850e+02,-7.035138607025146484e-01,1.000000000000000000e+00
2.275833333333333286e+01,1.429948256158954223e+02,-7.226790785789489746e-01,9.999999403953552246e-01
2.276666666666666572e+01,1.430471854934552312e+02,-7.413818240165710449e-01,1.000000000000000000e+00
2.277499999999999858e+01,1.430995453710150684e+02,-7.596189379692077637e-01,1.000000000000000000e+00
2.278333333333333499e+01,1.431519052485749057e+02,-7.773901820182800293e-01,1.000000000000000000e+00
2.279166666666666785e+01,1.432042651261347430e+02,-7.946984171867370605e-01,1.000000000000000000e+00
2.279999999999999716e+01,1.432566250036945519e+02,-8.115486502647399902e-01,1.000000119209289551e+00
2.280833333333333357e+01,1.433089848812543892e+02,-8.279477953910827637e-01,1.000000000000000000e+00
2.281666666666666643e+01,1.433613447588142265e+02,-8.438975214958190918e-01,9.999998807907104492e-01
2.282499999999999574e+01,1.434137046363740353e+02,-8.593788146972656250e-01,9.999999403953552246e-01
2.283333333333333215e+01,1.434660645139338726e+02,-8.743078112602233887e-01,1.000000000000000000e+00
2.284166666666666501e+01,1.435184243914937099e+02,-8.884643912315368652e-01,1.000000000000000000e+00
2.285000000000000142e+01,1.435707842690535472e+02,-9.015054702758789062e-01,9.999999403953552246e-01
2.285833333333333073e+01,1.436231441466133560e+02,-9.131595492362976074e-01,1.000000000000000000e+00
2.286666666666666359e+01,1.436755040241731933e+02,-9.233791232109069824e-01,9.999999403953552246e-01
2.287500000000000000e+01,1.437278639017330306e+02,-9.323162436485290527e-01,1.000000000000000000e+00
2.288333333333333286e+01,1.437802237792928679e+02,-9.402071237564086914e-01,9.999999403953552246e-01
2.289166666666666217e+01,1.438325836568526768e+02,-9.472724795341491699e-01,9.999999403953552246e-01
2.289999999999999858e+01,1.438849435344125141e+02,-9.536687731742858887e-01,9.999998807907104492e-01
2.290833333333333144e+01,1.439373034119723513e+02,-9.594808816909790039e-01,9.999999403953552246e-01
2.291666666666666785e+01,1.439896632895321886e+02,-9.647367596626281738e-01,1.000000000000000000e+00
2.292499999999999716e+01,1.440420231670919975e+02,-9.694277048110961914e-01,1.000000000000000000e+00
2.293333333333333357e+01,1.440943830446518348e+02,-9.735277295112609863e-01,1.000000000000000000e+00
2.294166666666666643e+01,1.441467429222116721e+02,-9.770085215568542480e-01,1.000000000000000000e+00
2.294999999999999929e+01,1.441991027997715094e+02,-9.798507690429687500e-01,1.000000000000000000e+00
2.295833333333333215e+01,1.442514626773313182e+02,-9.820537567138671875e-01,1.000000000000000000e+00
2.296666666666666501e+01,1.443038225548911555e+02,-9.836420416831970215e-01,1.000000000000000000e+00
2.297500000000000142e+01,1.443561824324509928e+02,-9.846710562705993652e-01,9.999999403953552246e-01
2.298333333333333428e+01,1.444085423100108301e+02,-9.852306246757507324e-01,1.000000000000000000e+00
2.299166666666666359e+01,1.444609021875706389e+02,-9.854465723037719727e-01,1.000000000000000000e+00
2.300000000000000000e+01,1.445132620651304762e+02,-9.854782223701477051e-01,1.000000000000000000e+00
2.300833333333333286e+01,1.445656219426903135e+02,-9.855108261108398438e-01,1.000000000000000000e+00
2.301666666666666927e+01,1.446179818202501508e+02,-9.857353568077087402e-01,1.000000000000000000e+00
2.302499999999999858e+01,1.446703416978099597e+02,-9.863128662109375000e-01,9.999999403953552246e-01
2.303333333333333144e+01,1.447227015753697970e+02,-9.873153567314147949e-01,1.000000000000000000e+00
2.304166666666666785e+01,1.447750614529296342e+02,-9.886390566825866699e-01,9.999999403953552246e-01
2.304999999999999716e+01,1.448274213304894431e+02,-9.898918271064758301e-01,1.000000000000000000e+00
2.305833333333333002e+01,1.448797812080492804e+02,-9.902710318565368652e-01,9.999999403953552246e-01
2.306666666666666643e+01,1.449321410856091177e+02,-9.884503483772277832e-01,9.999999403953552246e-01
2.307499999999999929e+01,1.449845009631689550e+02,-9.825010299682617188e-01,1.000000000000000000e+00
2.308333333333333215e+01,1.450368608407287638e+02,-9.698487520217895508e-01,1.000000000000000000e+00
2.309166666666666501e+01,1.450892207182886011e+02,-9.472649693489074707e-01,1.000000119209289551e+00
2.309999999999999787e+01,1.451415805958484384e+02,-9.108892679214477539e-01,9.999999403953552246e-01
2.310833333333333428e+01,1.451939404734082757e+02,-8.563925027847290039e-01,1.000000000000000000e+00
2.311666666666666359e+01,1.452463003509680846e+02,-7.797493338584899902e-01,9.999999403953552246e-01
2.312500000000000000e+01,1.452986602285279218e+02,-6.798521280288696289e-01,1.000000000000000000e+00
2.313333333333333286e+01,1.453510201060877591e+02,-5.648501515388488770e-01,1.000000000000000000e+00
2.314166666666666572e+01,1.454033799836475964e+02,-4.609253108501434326e-01,1.000000000000000000e+00
2.314999999999999858e+01,1.454557398612074053e+02,-4.091580510139465332e-01,1.000000000000000000e+00
2.315833333333333144e+01,1.455080997387672426e+02,-4.321698248386383057e-01,1.000000000000000000e+00
2.316666666666666785e+01,1.455604596163270799e+02,-5.088860988616943359e-01,1.000000000000000000e+00
2.317500000000000071e+01,1.456128194938869171e+02,-6.197535395622253418e-01,1.000000000000000000e+00
2.318333333333333002e+01,1.456651793714467260e+02,-7.544593214988708496e-01,1.000000000000000000e+00
2.319166666666666643e+01,1.457175392490065633e+02,-8.072364926338195801e-01,1.000000000000000000e+00
2.319999999999999929e+01,1.457698991265664006e+02,-7.167139053344726562e-01,1.000000119209289551e+00
2.320833333333333570e+01,1.458222590041262379e+02,-5.893025398254394531e-01,9.999999403953552246e-01
2.321666666666666501e+01,1.458746188816860467e+02,-6.031857132911682129e-01,9.999999403953552246e-01
2.322499999999999787e+01,1.459269787592458840e+02,-7.219544053077697754e-01,1.000000000000000000e+00
2.323333333333333428e+01,1.459793386368057213e+02,-7.403110861778259277e-01,9.999999403953552246e-01
2.324166666666666359e+01,1.460316985143655302e+02,-7.262094616889953613e-01,9.999999403953552246e-01
2.324999999999999645e+01,1.460840583919253675e+02,-7.090032696723937988e-01,9.999999403953552246e-01
2.325833333333333286e+01,1.461364182694852047e+02,-6.911285519599914551e-01,1.000000000000000000e+00
2.326666666666666572e+01,1.461887781470450420e+02,-6.728030443191528320e-01,9.999999403953552246e-01
2.327499999999999858e+01,1.462411380246048509e+02,-6.539999246597290039e-01,9.999999403953552246e-01
2.328333333333333144e+01,1.462934979021646882e+02,-6.347308158874511719e-01,1.000000000000000000e+00
2.329166666666666430e+01,1.463458577797245255e+02,-6.150111556053161621e-01,1.000000000000000000e+00
2.330000000000000071e+01,1.463982176572843628e+02,-5.948578119277954102e-01,1.000000000000000000e+00
2.330833333333333002e+01,1.464505775348441716e+02,-5.742875337600708008e-01,1.000000000000000000e+00
2.331666666666666643e+01,1.465029374124040089e+02,-5.533171892166137695e-01,1.000000000000000000e+00
2.332499999999999929e+01,1.465552972899638462e+02,-5.319634675979614258e-01,1.000000000000000000e+00
2.333333333333333570e+01,1.466076571675236835e+02,-5.102425813674926758e-01,9.999999403953552246e-01
2.334166666666666501e+01,1.466600170450834923e+02,-4.881707131862640381e-01,1.000000000000000000e+00
2.334999999999999787e+01,1.467123769226433296e+02,-4.657643437385559082e-01,1.000000000000000000e+00
2.335833333333333428e+01,1.467647368002031669e+02,-4.430395066738128662e-01,9.999999403953552246e-01
2.336666666666666714e+01,1.468170966777630042e+02,-4.200124740600585938e-01,1.000000000000000000e+00
2.337499999999999645e+01,1.468694565553228131e+02,-3.966994285583496094e-01,9.999999403953552246e-01
2.338333333333333286e+01,1.469218164328826504e+02,-3.731164932250976562e-01,9.999999403953552246e-01
2.339166666666666572e+01,1.469741763104424876e+02,-3.492800891399383545e-01,1.000000000000000000e+00
2.340000000000000213e+01,1.470265361880023249e+02,-3.252064287662506104e-01,9.999999403953552246e-01
2.340833333333333144e+01,1.470788960655621338e+02,-3.009118735790252686e-01,1.000000000000000000e+00
2.341666666666666430e+01,1.471312559431219711e+02,-2.764127850532531738e-01,1.000000000000000000e+00
2.342500000000000071e+01,1.471836158206818084e+02,-2.517256438732147217e-01,1.000000000000000000e+00
2.343333333333333002e+01,1.472359756982416172e+02,-2.268667668104171753e-01,1.000000000000000000e+00
2.344166666666666288e+01,1.472883355758014545e+02,-2.018529027700424194e-01,1.000000000000000000e+00
2.344999999999999929e+01,1.473406954533612918e+02,-1.767004430294036865e-01,1.000000000000000000e+00
2.345833333333333215e+01,1.473930553309211291e+02,-1.514260023832321167e-01,1.000000000000000000e+00
2.346666666666666501e+01,1.474454152084809380e+02,-1.260462105274200439e-01,1.000000000000000000e+00
2.347499999999999787e+01,1.474977750860407752e+02,-1.005776673555374146e-01,1.000000000000000000e+00
2.348333333333333428e+01,1.475501349636006125e+02,-7.503701746463775635e-02,1.000000000000000000e+00
2.349166666666666714e+01,1.476024948411604498e+02,-4.944091662764549255e-02,1.000000000000000000e+00
2.349999999999999645e+01,1.476548547187202587e+02,-2.380601130425930023e-02,9.999999403953552246e-01
2.350833333333333286e+01,1.477072145962800960e+02,1.851074746809899807e-03,1.000000119209289551e+00
