n,t,mx,z,norm
8.863000000000000000e+03,5.568787137753267598e+04,-4.984721932327438876e-01,4.984721932327438876e-01,9.999999999998555600e-01
8.897000000000000000e+03,5.590149967797677527e+04,-1.950022278752945315e-01,1.950022278752945315e-01,9.999999999998961941e-01
8.932000000000000000e+03,5.612141116372806573e+04,1.950761905425214132e-02,1.950761905425214132e-02,9.999999999998845368e-01
8.967000000000000000e+03,5.634132264947934891e+04,-4.272189403093489685e-02,4.272189403093489685e-02,9.999999999999195088e-01
9.001000000000000000e+03,5.655495094992345548e+04,1.147247719445168984e-01,-1.147247719445168984e-01,9.999999999999554801e-01
9.036000000000000000e+03,5.677486243567473866e+04,-2.094214863937941123e-02,-2.094214863937941123e-02,9.999999999998001599e-01
9.072000000000000000e+03,5.700105710673320573e+04,4.426108730329284674e-02,4.426108730329284674e-02,9.999999999998908651e-01
9.107000000000000000e+03,5.722096859248448891e+04,2.665392510472636145e-01,-2.665392510472636145e-01,9.999999999999469313e-01
9.142000000000000000e+03,5.744088007823577937e+04,-3.191674016980277639e-01,-3.191674016980277639e-01,9.999999999999460432e-01
9.178000000000000000e+03,5.766707474929423915e+04,-2.006815073095776780e-01,-2.006815073095776780e-01,9.999999999998262501e-01
9.214000000000000000e+03,5.789326942035270622e+04,-2.895170896337292410e-01,-2.895170896337292410e-01,9.999999999998104849e-01
9.249000000000000000e+03,5.811318090610399668e+04,4.199905731458258851e-01,-4.199905731458258851e-01,9.999999999998168132e-01
9.285000000000000000e+03,5.833937557716245647e+04,8.556391239034383256e-01,-8.556391239034383256e-01,9.999999999997645217e-01
9.322000000000000000e+03,5.857185343352810014e+04,-6.041321815426461406e-01,-6.041321815426461406e-01,9.999999999997571942e-01
9.358000000000000000e+03,5.879804810458656721e+04,-5.015382533519107122e-01,-5.015382533519107122e-01,9.999999999998523403e-01
9.394000000000000000e+03,5.902424277564503427e+04,-4.155996415769578345e-01,-4.155996415769578345e-01,9.999999999998798739e-01
9.431000000000000000e+03,5.925672063201067795e+04,5.448800145266593509e-01,-5.448800145266593509e-01,9.999999999998664402e-01
9.468000000000000000e+03,5.948919848837632162e+04,-4.599818380168930188e-01,-4.599818380168930188e-01,9.999999999998664402e-01
9.504000000000000000e+03,5.971539315943478869e+04,-3.046358815480144644e-01,-3.046358815480144644e-01,9.999999999998361311e-01
9.541000000000000000e+03,5.994787101580043236e+04,3.794865748050396115e-01,-3.794865748050396115e-01,9.999999999998240297e-01
9.578000000000000000e+03,6.018034887216607603e+04,-2.841606849836332827e-01,-2.841606849836332827e-01,9.999999999997581934e-01
9.616000000000000000e+03,6.041910991383890359e+04,-1.250786661605107486e-01,-1.250786661605107486e-01,9.999999999997325473e-01
9.653000000000000000e+03,6.065158777020454727e+04,-5.543908718979430328e-02,5.543908718979430328e-02,9.999999999998292477e-01
9.691000000000000000e+03,6.089034881187736755e+04,9.046463809308030735e-02,-9.046463809308030735e-02,9.999999999998122613e-01
9.728000000000000000e+03,6.112282666824301123e+04,6.131594492596134649e-02,6.131594492596134649e-02,9.999999999997170042e-01
9.766000000000000000e+03,6.136158770991583879e+04,2.788225876161501415e-01,2.788225876161501415e-01,9.999999999996678213e-01
9.804000000000000000e+03,6.160034875158866635e+04,1.797223622560505663e-01,1.797223622560505663e-01,9.999999999997633005e-01
9.842000000000000000e+03,6.183910979326148663e+04,1.935176154092391188e-01,1.935176154092391188e-01,9.999999999997110089e-01
9.881000000000000000e+03,6.208415402024149080e+04,-4.578935529730698284e-01,4.578935529730698284e-01,9.999999999996443956e-01
9.919000000000000000e+03,6.232291506191431836e+04,-3.253838158375934597e-01,3.253838158375934597e-01,9.999999999996829203e-01
9.958000000000000000e+03,6.256795928889432253e+04,4.345943120489078604e-01,4.345943120489078604e-01,9.999999999996643796e-01
9.997000000000000000e+03,6.281300351587432669e+04,-4.686521793871845087e-01,4.686521793871845087e-01,9.999999999996540545e-01
1.003500000000000000e+04,6.305176455754714698e+04,-4.803162761254824997e-01,4.803162761254824997e-01,9.999999999996398437e-01
1.007500000000000000e+04,6.330309196983432776e+04,-3.614681762468288095e-01,3.614681762468288095e-01,9.999999999996848077e-01
1.011400000000000000e+04,6.354813619681433192e+04,6.159131990047672645e-01,6.159131990047672645e-01,9.999999999995324851e-01
1.015300000000000000e+04,6.379318042379433609e+04,-3.145650181862150174e-01,3.145650181862150174e-01,9.999999999996479483e-01
1.019300000000000000e+04,6.404450783608152415e+04,-4.942744983637203937e-01,4.942744983637203937e-01,9.999999999995696776e-01
1.023200000000000000e+04,6.428955206306152832e+04,4.375040859632772783e-01,4.375040859632772783e-01,9.999999999995484723e-01
