t_over_T,t,sigma_x_magnus4,sigma_x_rk4,norm_magnus4,norm_rk4
2.112500000000000000e+01,1.327322896141687636e+02,-9.839814901351928711e-01,-9.839139580726623535e-01,1.000018119812011719e+00,9.990609884262084961e-01
2.113749999999999929e+01,1.328108294305085053e+02,-9.087047576904296875e-01,-9.083772897720336914e-01,1.000018119812011719e+00,9.990610480308532715e-01
2.114999999999999858e+01,1.328893692468482470e+02,-7.737648487091064453e-01,-7.726538181304931641e-01,1.000018239021301270e+00,9.990609884262084961e-01
2.116249999999999787e+01,1.329679090631879887e+02,-6.271625757217407227e-01,-6.250060796737670898e-01,1.000018119812011719e+00,9.990609288215637207e-01
2.117499999999999716e+01,1.330464488795277305e+02,-5.550445914268493652e-01,-5.522167682647705078e-01,1.000018239021301270e+00,9.990609288215637207e-01
2.118750000000000000e+01,1.331249886958674722e+02,-6.269081234931945801e-01,-6.244505643844604492e-01,1.000018119812011719e+00,9.990608096122741699e-01
2.120000000000000284e+01,1.332035285122072423e+02,-8.142329454421997070e-01,-8.132432103157043457e-01,1.000018119812011719e+00,9.990606904029846191e-01
2.121250000000000213e+01,1.332820683285469840e+02,-9.614860415458679199e-01,-9.620683193206787109e-01,1.000018119812011719e+00,9.990606307983398438e-01
2.122500000000000142e+01,1.333606081448867258e+02,-8.911048173904418945e-01,-8.918610811233520508e-01,1.000018119812011719e+00,9.990605115890502930e-01
2.123750000000000071e+01,1.334391479612264675e+02,-6.029444336891174316e-01,-6.019961237907409668e-01,1.000018119812011719e+00,9.990603327751159668e-01
2.125000000000000000e+01,1.335176877775662092e+02,-3.545292615890502930e-01,-3.515918254852294922e-01,1.000018119812011719e+00,9.990601539611816406e-01
2.126249999999999929e+01,1.335962275939059509e+02,-4.282751679420471191e-01,-4.254902303218841553e-01,1.000018239021301270e+00,9.990599155426025391e-01
2.127499999999999858e+01,1.336747674102456926e+02,-7.516541481018066406e-01,-7.513941526412963867e-01,1.000018239021301270e+00,9.990596175193786621e-01
2.128749999999999787e+01,1.337533072265854344e+02,-8.830326199531555176e-01,-8.846343159675598145e-01,1.000018358230590820e+00,9.990592598915100098e-01
2.129999999999999716e+01,1.338318470429251761e+02,-5.650013089179992676e-01,-5.650732517242431641e-01,1.000018239021301270e+00,9.990588426589965820e-01
2.131249999999999645e+01,1.339103868592649178e+02,-1.785329282283782959e-01,-1.756246536970138550e-01,1.000018239021301270e+00,9.990583658218383789e-01
2.132500000000000284e+01,1.339889266756046879e+02,-2.809604108333587646e-01,-2.782224416732788086e-01,1.000018358230590820e+00,9.990577101707458496e-01
2.133750000000000213e+01,1.340674664919444297e+02,-7.063184380531311035e-01,-7.070367932319641113e-01,1.000018239021301270e+00,9.990569353103637695e-01
2.135000000000000142e+01,1.341460063082841714e+02,-7.086691260337829590e-01,-7.106576561927795410e-01,1.000018358230590820e+00,9.990560412406921387e-01
2.136250000000000071e+01,1.342245461246239131e+02,-1.928323358297348022e-01,-1.915701031684875488e-01,1.000018358230590820e+00,9.990550875663757324e-01
2.137500000000000000e+01,1.343030859409636548e+02,5.515941884368658066e-03,8.949687704443931580e-03,1.000018239021301270e+00,9.990538954734802246e-01
2.138749999999999929e+01,1.343816257573033965e+02,-4.423500895500183105e-01,-4.420038461685180664e-01,1.000018358230590820e+00,9.990528225898742676e-01
2.139999999999999858e+01,1.344601655736431383e+02,-6.623045802116394043e-01,-6.648894548416137695e-01,1.000018477439880371e+00,9.990514516830444336e-01
2.141249999999999787e+01,1.345387053899828800e+02,-1.521019786596298218e-01,-1.519066095352172852e-01,1.000018358230590820e+00,9.990501403808593750e-01
2.142499999999999716e+01,1.346172452063226217e+02,1.841650754213333130e-01,1.875747144222259521e-01,1.000018477439880371e+00,9.990486502647399902e-01
2.143750000000000355e+01,1.346957850226623918e+02,-2.622625231742858887e-01,-2.616841793060302734e-01,1.000018477439880371e+00,9.990471005439758301e-01
2.145000000000000284e+01,1.347743248390021336e+02,-5.444679260253906250e-01,-5.473888516426086426e-01,1.000018358230590820e+00,9.990454912185668945e-01
2.146250000000000213e+01,1.348528646553418753e+02,-1.184257771819829941e-02,-1.195580698549747467e-02,1.000018358230590820e+00,9.990438222885131836e-01
2.147500000000000142e+01,1.349314044716816170e+02,3.311731815338134766e-01,3.344694972038269043e-01,1.000018477439880371e+00,9.990421533584594727e-01
2.148750000000000071e+01,1.350099442880213587e+02,-1.517587751150131226e-01,-1.515487879514694214e-01,1.000018477439880371e+00,9.990403652191162109e-01
2.150000000000000000e+01,1.350884841043611004e+02,-3.968232572078704834e-01,-4.000357389450073242e-01,1.000018477439880371e+00,9.990385770797729492e-01
2.151249999999999929e+01,1.351670239207008422e+02,1.759812682867050171e-01,1.759287863969802856e-01,1.000018477439880371e+00,9.990367889404296875e-01
2.152499999999999858e+01,1.352455637370405839e+02,4.586701095104217529e-01,4.617744684219360352e-01,1.000018477439880371e+00,9.990350604057312012e-01
2.153749999999999787e+01,1.353241035533803256e+02,-5.250958353281021118e-02,-5.280774086713790894e-02,1.000018596649169922e+00,9.990333318710327148e-01
2.155000000000000071e+01,1.354026433697200957e+02,-2.357018440961837769e-01,-2.391154021024703979e-01,1.000018596649169922e+00,9.990317225456237793e-01
2.156250000000000000e+01,1.354811831860598375e+02,3.425171673297882080e-01,3.424128293991088867e-01,1.000018477439880371e+00,9.990301132202148438e-01
2.157499999999999929e+01,1.355597230023995792e+02,5.839769244194030762e-01,5.868106484413146973e-01,1.000018477439880371e+00,9.990285038948059082e-01
2.158750000000000213e+01,1.356382628187393209e+02,9.440312534570693970e-02,9.397750347852706909e-02,1.000018477439880371e+00,9.990272521972656250e-01
2.160000000000000142e+01,1.357168026350790626e+02,-9.205118566751480103e-02,-9.558444470167160034e-02,1.000018477439880371e+00,9.990257024765014648e-01
2.161250000000000071e+01,1.357953424514188043e+02,4.270271956920623779e-01,4.262675046920776367e-01,1.000018596649169922e+00,9.990244507789611816e-01
2.162500000000000000e+01,1.358738822677585460e+02,7.241613268852233887e-01,7.266079783439636230e-01,1.000018596649169922e+00,9.990232586860656738e-01
2.163749999999999929e+01,1.359524220840982878e+02,3.389765918254852295e-01,3.392261564731597900e-01,1.000018596649169922e+00,9.990222454071044922e-01
2.164999999999999858e+01,1.360309619004380295e+02,4.051639512181282043e-02,3.720762953162193298e-02,1.000018596649169922e+00,9.990212917327880859e-01
2.166250000000000142e+01,1.361095017167777996e+02,3.781913816928863525e-01,3.759412765502929688e-01,1.000018715858459473e+00,9.990203976631164551e-01
2.167500000000000071e+01,1.361880415331175413e+02,8.059406280517578125e-01,8.072239756584167480e-01,1.000018715858459473e+00,9.990197420120239258e-01
2.168750000000000000e+01,1.362665813494572831e+02,6.983308196067810059e-01,6.998564004898071289e-01,1.000018715858459473e+00,9.990190267562866211e-01
2.169999999999999929e+01,1.363451211657970248e+02,3.110367357730865479e-01,3.093964159488677979e-01,1.000018835067749023e+00,9.990184903144836426e-01
2.171249999999999858e+01,1.364236609821367665e+02,2.630454599857330322e-01,2.595923542976379395e-01,1.000018835067749023e+00,9.990180134773254395e-01
2.172499999999999787e+01,1.365022007984765082e+02,6.176593303680419922e-01,6.159669160842895508e-01,1.000018835067749023e+00,9.990175962448120117e-01
2.173750000000000071e+01,1.365807406148162499e+02,9.101200103759765625e-01,9.110354185104370117e-01,1.000018835067749023e+00,9.990172982215881348e-01
2.175000000000000000e+01,1.366592804311559917e+02,8.331170678138732910e-01,8.342325687408447266e-01,1.000018954277038574e+00,9.990171194076538086e-01
2.176249999999999929e+01,1.367378202474957334e+02,5.553158521652221680e-01,5.543195009231567383e-01,1.000018954277038574e+00,9.990168809890747070e-01
2.177500000000000213e+01,1.368163600638355035e+02,4.196673631668090820e-01,4.167478680610656738e-01,1.000018954277038574e+00,9.990167617797851562e-01
2.178750000000000142e+01,1.368948998801752452e+02,5.513696670532226562e-01,5.484679937362670898e-01,1.000018954277038574e+00,9.990167021751403809e-01
2.180000000000000071e+01,1.369734396965149870e+02,8.042814731597900391e-01,8.029229044914245605e-01,1.000019073486328125e+00,9.990165233612060547e-01
2.181250000000000000e+01,1.370519795128547287e+02,9.709379673004150391e-01,9.710900187492370605e-01,1.000018954277038574e+00,9.990164041519165039e-01
2.182499999999999929e+01,1.371305193291944704e+02,9.669872522354125977e-01,9.675360321998596191e-01,1.000018954277038574e+00,9.990163445472717285e-01
2.183749999999999858e+01,1.372090591455342121e+02,8.486516475677490234e-01,8.484913110733032227e-01,1.000019073486328125e+00,9.990164041519165039e-01
2.184999999999999787e+01,1.372875989618739538e+02,7.223471999168395996e-01,7.210487127304077148e-01,1.000018954277038574e+00,9.990164041519165039e-01
2.186249999999999716e+01,1.373661387782136956e+02,6.600304841995239258e-01,6.578377485275268555e-01,1.000018954277038574e+00,9.990164637565612793e-01
2.187499999999999645e+01,1.374446785945534373e+02,6.738440990447998047e-01,6.712980270385742188e-01,1.000019073486328125e+00,9.990164637565612793e-01
2.188750000000000284e+01,1.375232184108932074e+02,7.365407943725585938e-01,7.341159582138061523e-01,1.000019073486328125e+00,9.990164041519165039e-01
2.190000000000000213e+01,1.376017582272329491e+02,8.125339746475219727e-01,8.104777336120605469e-01,1.000019073486328125e+00,9.990164041519165039e-01
2.191250000000000142e+01,1.376802980435726909e+02,8.772451877593994141e-01,8.755937218666076660e-01,1.000019073486328125e+00,9.990164041519165039e-01
2.192500000000000071e+01,1.377588378599124326e+02,9.213388562202453613e-01,9.200070500373840332e-01,1.000019073486328125e+00,9.990164041519165039e-01
2.193750000000000000e+01,1.378373776762521743e+02,9.462291598320007324e-01,9.451000094413757324e-01,1.000019073486328125e+00,9.990164041519165039e-01
2.194999999999999929e+01,1.379159174925919160e+02,9.578174948692321777e-01,9.567932486534118652e-01,1.000019073486328125e+00,9.990164637565612793e-01
2.196249999999999858e+01,1.379944573089316577e+02,9.620890617370605469e-01,9.611082673072814941e-01,1.000019192695617676e+00,9.990165233612060547e-01
2.197499999999999787e+01,1.380729971252713995e+02,9.632153511047363281e-01,9.622477293014526367e-01,1.000019073486328125e+00,9.990165233612060547e-01
